,CensusTract,State,County,Urban,Pop2010,OHU2010,LA1and10,lapop20share,PovertyRate,MedianFamilyIncome,lahunvhalfshare,lasnaphalfshare,lakids1,LATracts10,Lat,Long
2542,6065040702,California,Riverside County,1,2746,913,1,0.0,3.8,95380.0,2.45,5.88,493.0,1,33.9389622,-117.547508
2543,6065040703,California,Riverside County,1,2780,905,1,0.0,7.2,91429.0,0.0,6.5,606.0,1,33.9420596,-117.5346297
2544,6065040806,California,Riverside County,1,2995,860,1,0.0,6.0,101200.0,2.9,0.78,230.0,1,33.9103842,-117.6015989
2545,6065040813,California,Riverside County,1,6080,1779,1,0.0,4.6,126052.0,1.84,2.35,877.0,1,33.9155438,-117.5321545
2546,6065040816,California,Riverside County,1,2594,859,1,0.0,6.2,118654.0,0.0,2.55,273.0,1,33.9024569,-117.5246107
2547,6065040902,California,Riverside County,1,5040,1552,1,0.0,17.7,95806.0,1.38,5.87,337.0,1,33.9264805,-117.5082303
2548,6065040904,California,Riverside County,1,3655,886,1,0.0,13.2,80069.0,2.27,8.64,316.0,1,33.9304797,-117.4972884
2549,6065041004,California,Riverside County,1,4590,1339,1,0.0,9.4,52040.0,0.75,11.48,303.0,1,33.9589888,-117.4977413
2550,6065041405,California,Riverside County,1,4096,1168,1,0.0,10.8,66776.0,2.16,9.29,393.0,1,33.8925283,-117.4884574
2551,6065041409,California,Riverside County,1,14898,4289,1,0.0,3.9,121084.0,2.46,2.66,3073.0,1,33.8649931,-117.4758226
2552,6065041803,California,Riverside County,1,6475,1824,1,0.0,2.8,114375.0,0.54,2.27,217.0,1,33.8372032,-117.5826965
2553,6065041804,California,Riverside County,1,3989,1180,1,0.0,4.0,124375.0,0.0,0.75,507.0,1,33.8502157,-117.5997193
2554,6065041904,California,Riverside County,1,4786,1413,1,0.0,6.1,110000.0,1.19,7.38,654.0,1,33.8836237,-117.6564424
2555,6065041909,California,Riverside County,1,4990,1353,1,0.0,14.2,82891.0,0.58,13.23,308.0,1,33.8381856,-117.522205
2556,6065041910,California,Riverside County,1,6342,2173,1,0.0,5.2,89028.0,0.29,2.62,375.0,1,33.7892199,-117.4949771
2557,6065041911,California,Riverside County,1,10258,3311,1,0.0,6.1,123333.0,2.38,1.98,2126.0,1,33.7428832,-117.4957943
2558,6065041912,California,Riverside County,1,5776,1741,1,0.0,7.6,115066.0,0.18,1.01,495.0,1,33.8732429,-117.6361387
2559,6065042003,California,Riverside County,1,5525,1672,1,0.0,8.5,114821.0,1.37,4.17,1011.0,1,33.870618,-117.3647054
2560,6065042004,California,Riverside County,1,3165,1007,1,0.0,4.2,108616.0,2.11,0.96,248.0,1,33.8873245,-117.3755877
2561,6065042005,California,Riverside County,1,5102,1432,1,0.0,7.4,125788.0,1.95,3.11,291.0,1,33.8972547,-117.3464919
2562,6065042008,California,Riverside County,1,7082,2115,1,0.0,4.3,108648.0,1.93,4.44,1822.0,1,33.848967,-117.4099689
2563,6065042009,California,Riverside County,1,7119,1725,1,0.0,21.8,64693.0,2.87,10.31,1350.0,1,33.8604957,-117.3150981
2564,6065042010,California,Riverside County,1,5887,1344,1,0.0,29.8,44007.0,4.44,12.89,1447.0,1,33.8509446,-117.2733152
2565,6065042013,California,Riverside County,1,8333,2334,1,0.0,6.6,117420.0,0.56,3.6,1952.0,1,33.8944124,-117.3019318
2566,6065042207,California,Riverside County,1,3017,1180,1,0.0,7.2,133984.0,2.68,1.73,472.0,1,33.9418987,-117.3385631
2567,6065042208,California,Riverside County,1,2378,900,1,0.0,5.0,133445.0,0.75,2.87,431.0,1,33.9416673,-117.3455477
2568,6065042300,California,Riverside County,1,6782,1941,1,0.0,17.3,56563.0,2.49,17.88,2030.0,1,34.0130557,-117.3222236
2569,6065042402,California,Riverside County,1,4780,1290,1,0.0,11.3,68382.0,2.56,5.06,575.0,1,33.9455386,-117.2040032
2570,6065042407,California,Riverside County,1,3262,863,1,0.0,10.0,68750.0,0.56,10.31,465.0,1,33.9539269,-117.2395682
2571,6065042409,California,Riverside County,1,3299,921,1,0.0,13.7,66845.0,2.64,13.29,598.0,1,33.956709,-117.2523984
2572,6065042410,California,Riverside County,1,4882,1344,1,0.0,12.9,75306.0,3.77,4.32,1392.0,1,33.9671778,-117.2543975
2573,6065042411,California,Riverside County,1,2540,770,1,0.0,13.4,73036.0,4.83,7.68,630.0,1,33.967321,-117.2371448
2574,6065042507,California,Riverside County,1,5011,1145,1,0.0,20.4,63367.0,0.76,6.52,1001.0,1,33.883118,-117.2329208
2575,6065042619,California,Riverside County,1,11267,2738,1,0.0,16.2,70058.0,2.21,16.38,4320.0,1,33.836834,-117.1955551
2576,6065042620,California,Riverside County,1,10463,2510,1,0.0,15.3,65203.0,2.47,11.75,3647.0,1,33.8306663,-117.2048878
2577,6065042621,California,Riverside County,1,6556,1651,1,0.0,10.9,75291.0,0.68,3.53,902.0,1,33.9319935,-117.2002245
2578,6065042622,California,Riverside County,1,4107,1234,1,0.0,20.4,74257.0,0.47,3.05,475.0,1,33.9260739,-117.1876318
2579,6065042624,California,Riverside County,1,3784,1040,1,0.0,11.7,93036.0,2.22,10.52,351.0,1,33.890645,-117.1127892
2580,6065042709,California,Riverside County,1,4905,2143,1,0.0,12.5,59832.0,9.03,5.86,783.0,1,33.7141447,-117.2157958
2581,6065042716,California,Riverside County,1,5033,1846,1,0.0,4.1,102361.0,1.39,3.6,524.0,1,33.6866739,-117.2550898
2582,6065042717,California,Riverside County,1,5079,1472,1,0.0,24.1,57060.0,1.7,12.58,240.0,1,33.7021362,-117.2521561
2583,6065042723,California,Riverside County,1,5506,1895,1,0.0,23.5,46135.0,1.41,18.18,1436.0,1,33.7246687,-117.078378
2584,6065042728,California,Riverside County,1,2266,717,1,0.0,8.9,81375.0,2.65,8.23,158.0,1,33.7304367,-117.1724338
2585,6065042729,California,Riverside County,1,9184,3934,1,0.0,10.4,59966.0,3.23,2.22,452.0,1,33.7037298,-117.1657865
2586,6065042730,California,Riverside County,1,5338,1394,1,0.0,24.9,54213.0,1.55,11.3,607.0,1,33.7592819,-117.1666928
2587,6065042731,California,Riverside County,1,5768,1751,1,0.0,12.5,78750.0,1.6,9.15,1361.0,1,33.7377126,-117.2214271
2588,6065042732,California,Riverside County,1,5993,1717,1,0.0,3.8,76712.0,1.19,7.98,318.0,1,33.692413,-117.2255846
2589,6065042733,California,Riverside County,1,4234,1292,1,0.0,6.6,94474.0,0.28,2.28,511.0,1,33.6652208,-117.2267409
2590,6065042739,California,Riverside County,1,7097,1938,1,0.0,6.9,107500.0,1.83,3.97,1971.0,1,33.6550902,-117.1551086
2591,6065042740,California,Riverside County,1,2017,1228,1,0.0,9.4,55000.0,2.71,3.74,11.0,1,33.7251015,-117.1977569
2592,6065042743,California,Riverside County,1,1907,572,1,0.0,4.4,102933.0,0.0,2.52,465.0,1,33.6560933,-117.1885988
2593,6065042744,California,Riverside County,1,3726,988,1,0.0,26.3,74954.0,0.98,13.95,1185.0,1,33.8262813,-117.081948
2594,6065042901,California,Riverside County,1,7385,1861,1,0.0,22.6,50491.0,4.03,8.84,521.0,1,33.7488769,-117.2517249
2595,6065043003,California,Riverside County,1,6600,1838,1,0.0,21.9,50562.0,3.68,20.72,219.0,1,33.6741549,-117.3812313
2596,6065043007,California,Riverside County,1,6811,1968,1,0.0,5.3,105074.0,3.12,3.41,2246.0,1,33.7167372,-117.4191978
2597,6065043008,California,Riverside County,1,5394,1590,1,0.0,16.1,83268.0,1.1,9.31,824.0,1,33.6671773,-117.4175996
2598,6065043009,California,Riverside County,1,4736,1312,1,0.0,8.3,102317.0,0.0,5.23,1340.0,1,33.7012951,-117.3888925
2599,6065043010,California,Riverside County,1,5687,1577,1,0.0,8.4,79125.0,0.36,10.08,887.0,1,33.6841829,-117.387881
2600,6065043211,California,Riverside County,1,5486,1628,1,0.0,10.4,85370.0,1.82,4.68,251.0,1,33.5646444,-117.1737474
2601,6065043218,California,Riverside County,1,5597,1680,1,0.0,3.6,99130.0,1.93,3.86,1078.0,1,33.5318882,-117.1188981
2602,6065043222,California,Riverside County,1,3842,1271,1,0.0,8.6,115203.0,1.41,3.55,186.0,1,33.486084,-117.1252348
2603,6065043227,California,Riverside County,1,7051,2075,1,0.0,7.2,81144.0,0.71,6.63,1521.0,1,33.5912112,-117.2249199
2604,6065043229,California,Riverside County,1,5127,2416,1,0.0,4.1,69063.0,2.56,4.68,526.0,1,33.5845532,-117.2060351
2605,6065043240,California,Riverside County,1,8802,2477,1,0.0,8.4,117139.0,1.11,7.22,2472.0,1,33.6119888,-117.0955335
2606,6065043242,California,Riverside County,1,8148,2319,1,0.0,6.4,103805.0,1.92,2.77,1218.0,1,33.5873473,-117.1031008
2607,6065043244,California,Riverside County,1,7220,2357,1,0.0,5.8,94321.0,0.8,3.09,305.0,1,33.5472159,-117.1229937
2608,6065043246,California,Riverside County,1,5906,1783,1,0.0,5.8,117500.0,3.6,4.6,677.0,1,33.5134722,-117.0704108
2609,6065043247,California,Riverside County,1,8838,2082,1,0.0,6.3,109031.0,1.62,7.25,2356.0,1,33.5571416,-117.0863473
2610,6065043248,California,Riverside County,1,4214,1287,1,0.0,6.2,117917.0,0.0,1.79,218.0,1,33.4711629,-117.0855219
2611,6065043250,California,Riverside County,1,8339,2623,1,0.0,7.0,99420.0,0.0,1.98,989.0,1,33.4732265,-117.1043423
2612,6065043252,California,Riverside County,1,6574,1921,1,0.0,1.0,119906.0,1.98,1.39,2147.0,1,33.4616244,-117.0898477
2613,6065043254,California,Riverside County,1,5011,1553,1,0.0,4.6,84744.0,1.91,7.01,1402.0,1,33.4549695,-117.1560638
2614,6065043270,California,Riverside County,1,4991,1608,1,0.0,11.0,100721.0,6.22,4.2,403.0,1,33.6015412,-117.2589261
2615,6065043271,California,Riverside County,1,3930,1103,1,0.0,7.0,74659.0,4.5,11.48,1014.0,1,33.6006686,-117.2755965
2616,6065043274,California,Riverside County,1,2545,738,1,0.0,14.2,85474.0,0.33,12.38,632.0,1,33.6430873,-117.2478194
2617,6065043276,California,Riverside County,1,3620,1046,1,0.0,9.9,101203.0,4.2,3.61,630.0,1,33.6075991,-117.231215
2618,6065043278,California,Riverside County,1,5946,1802,1,0.0,2.6,122148.0,1.68,2.4,830.0,1,33.6090788,-117.1893095
2619,6065043291,California,Riverside County,1,8224,3162,1,0.0,6.6,71824.0,2.58,2.33,622.0,1,33.5660699,-117.1553002
2620,6065043314,California,Riverside County,1,3631,1115,1,0.0,15.0,56631.0,1.95,14.31,645.0,1,33.733193,-116.9389807
2621,6065043315,California,Riverside County,1,2073,679,1,0.0,10.2,80313.0,1.08,18.78,210.0,1,33.7338091,-116.9264553
2622,6065043316,California,Riverside County,1,3713,1624,1,0.0,9.7,56719.0,3.16,3.99,86.0,1,33.716662,-116.9908966
2623,6065043317,California,Riverside County,1,8526,2377,1,0.0,16.4,78066.0,2.96,7.96,750.0,1,33.6989771,-117.018009
2624,6065043504,California,Riverside County,1,7743,2718,1,0.0,14.5,60491.0,3.01,7.42,886.0,1,33.7539134,-117.0203384
2625,6065043506,California,Riverside County,1,6386,2203,1,0.0,18.3,55656.0,1.75,10.37,1193.0,1,33.7696784,-116.994327
2626,6065043508,California,Riverside County,1,7014,2563,1,0.0,21.5,59955.0,3.99,11.74,587.0,1,33.7611983,-116.9425027
2627,6065043509,California,Riverside County,1,5117,1617,1,0.0,13.7,56645.0,3.46,11.01,310.0,1,33.7970346,-116.9556879
2628,6065043512,California,Riverside County,1,6580,1992,1,0.0,18.8,65364.0,1.01,9.06,738.0,1,33.7716288,-116.9444017
2629,6065043513,California,Riverside County,1,2456,845,1,0.0,25.0,48857.0,6.99,14.21,353.0,1,33.7748145,-116.928542
2630,6065043517,California,Riverside County,1,6815,1651,1,0.0,16.5,70225.0,3.05,12.68,2411.0,1,33.8219345,-117.0240132
2631,6065043701,California,Riverside County,1,3512,1431,1,0.0,20.7,59315.0,6.57,15.72,411.0,1,33.726269,-116.8640681
2632,6065043802,California,Riverside County,1,5116,1937,1,0.0,10.9,81107.0,2.58,8.84,348.0,1,33.9948779,-117.0457708
2633,6065043807,California,Riverside County,1,5743,1858,1,0.0,24.7,66761.0,5.05,14.78,272.0,1,33.9591433,-116.9737171
2634,6065043809,California,Riverside County,1,3015,1380,1,0.0,12.7,78750.0,5.17,1.78,349.0,1,33.976834,-116.9469611
2635,6065043810,California,Riverside County,1,4933,2002,1,0.0,9.9,84737.0,0.53,4.94,367.0,1,33.9554572,-117.0005885
2636,6065043812,California,Riverside County,1,5409,3348,1,0.0,5.9,61449.0,3.41,0.14,10.0,1,33.8767216,-116.9530089
2637,6065043814,California,Riverside County,1,905,521,1,0.0,5.9,56250.0,5.12,1.07,8.0,1,33.9595006,-117.0288457
2638,6065043818,California,Riverside County,1,3832,1132,1,0.0,9.3,83750.0,0.65,3.7,391.0,1,33.9374604,-116.9514006
2639,6065043820,California,Riverside County,1,3895,1309,1,0.0,7.7,90833.0,0.36,3.11,286.0,1,33.9186218,-116.9605059
2640,6065043822,California,Riverside County,1,2689,823,1,0.0,7.7,90491.0,3.92,8.03,569.0,1,33.9243585,-117.0687844
2641,6065043900,California,Riverside County,1,6405,1901,1,0.0,9.4,67138.0,1.44,10.0,331.0,1,33.9397208,-116.9742932
2642,6065044000,California,Riverside County,1,2109,625,1,0.0,27.0,38750.0,6.78,38.72,573.0,1,33.9269395,-116.9768263
2643,6065044103,California,Riverside County,1,5669,2152,1,0.0,18.0,57039.0,10.75,6.22,406.0,1,33.9368755,-116.928801
2644,6065044200,California,Riverside County,1,5701,1635,1,0.0,32.5,36250.0,4.76,21.83,288.0,1,33.935799,-116.8679887
2645,6065044300,California,Riverside County,1,4774,1227,1,0.0,22.6,43826.0,7.37,10.74,115.0,1,33.919657,-116.872378
2646,6065044402,California,Riverside County,0,6218,2498,1,0.0,7.9,89201.0,6.54,10.77,1117.0,1,33.6096837,-116.7224654
2647,6065044505,California,Riverside County,1,6479,2298,1,0.0,11.6,51274.0,4.94,13.99,1520.0,1,33.8211956,-116.3874271
2648,6065044507,California,Riverside County,1,6565,1956,1,0.0,35.3,39706.0,1.09,10.28,283.0,1,33.9472557,-116.5281763
2649,6065044509,California,Riverside County,1,3939,1407,1,0.0,45.0,28214.0,19.1,28.86,266.0,1,33.9650257,-116.5060565
2650,6065044510,California,Riverside County,1,5808,1759,1,0.0,37.1,37266.0,3.55,7.69,316.0,1,33.954147,-116.4896937
2651,6065044516,California,Riverside County,1,6606,2071,1,0.0,23.7,43092.0,3.18,15.79,1593.0,1,33.9393724,-116.475985
2652,6065044517,California,Riverside County,1,2377,1066,1,0.0,7.6,68600.0,1.68,6.24,309.0,1,33.9823125,-116.5359901
2653,6065044518,California,Riverside County,1,5232,1922,1,0.0,32.4,37247.0,12.12,18.78,1199.0,1,33.9732868,-116.4887516
2654,6065044522,California,Riverside County,1,4876,1875,1,0.0,25.6,43350.0,9.3,7.89,1119.0,1,33.9139607,-116.5540657
2655,6065044604,California,Riverside County,1,4320,1674,1,0.0,10.4,69259.0,2.4,4.27,299.0,1,33.8540687,-116.5205082
2656,6065044605,California,Riverside County,1,4803,1935,1,0.0,23.1,48063.0,7.82,20.06,1214.0,1,33.863302,-116.5474414
2657,6065044606,California,Riverside County,1,2852,1470,1,0.0,25.1,85313.0,12.62,11.79,386.0,1,33.8749566,-116.6260603
2658,6065044911,California,Riverside County,1,4617,2175,1,0.0,13.8,70440.0,5.49,3.87,194.0,1,33.7315855,-116.314579
2659,6065044917,California,Riverside County,1,3911,2157,1,0.0,13.3,114375.0,3.08,4.02,90.0,1,33.7755085,-116.4163763
2660,6065044918,California,Riverside County,1,3030,1626,1,0.0,12.8,98269.0,6.6,0.55,52.0,1,33.7631302,-116.4015518
2661,6065044919,California,Riverside County,1,4243,2535,1,0.0,10.7,62933.0,5.81,1.8,8.0,1,33.7653336,-116.3648175
2662,6065044922,California,Riverside County,1,3494,1560,1,0.0,5.9,109214.0,2.9,1.22,418.0,1,33.7786347,-116.3592093
2663,6065044927,California,Riverside County,1,3801,1903,1,0.0,11.8,67209.0,3.27,7.31,24.0,1,33.7509498,-116.3212439
2664,6065044928,California,Riverside County,1,3443,1813,1,0.0,9.2,123281.0,5.55,0.43,89.0,1,33.7388712,-116.3388596
2665,6065044929,California,Riverside County,1,3908,2062,1,0.0,10.0,76156.0,6.89,2.41,16.0,1,33.7488598,-116.382169
2666,6065045000,California,Riverside County,1,3424,1501,1,0.0,23.7,41786.0,11.05,3.26,401.0,1,33.7750205,-116.4698341
2667,6065045103,California,Riverside County,1,3623,1880,1,0.0,15.7,77000.0,3.64,3.89,135.0,1,33.742521,-116.4468892
2668,6065045109,California,Riverside County,1,3831,1400,1,0.0,13.4,69250.0,3.01,8.39,917.0,1,33.6549641,-116.3122385
2669,6065045110,California,Riverside County,1,5401,1733,1,0.0,5.9,68006.0,0.51,2.99,1566.0,1,33.6653271,-116.3111037
2670,6065045114,California,Riverside County,1,1939,1050,1,0.0,9.5,111838.0,3.44,0.77,130.0,1,33.694826,-116.3865775
2671,6065045115,California,Riverside County,1,2026,995,1,0.0,5.7,127500.0,1.09,0.44,133.0,1,33.7048238,-116.3871379
2672,6065045120,California,Riverside County,1,4580,1682,1,0.0,10.3,60917.0,6.65,8.79,1251.0,1,33.6834927,-116.3048264
2673,6065045121,California,Riverside County,1,5457,2572,1,0.0,17.5,121298.0,0.61,3.29,254.0,1,33.6933189,-116.2810566
2674,6065045122,California,Riverside County,1,1427,837,1,0.0,4.6,110078.0,4.39,4.98,66.0,1,33.7187828,-116.3216036
2675,6065045123,California,Riverside County,1,2356,1138,1,0.0,4.2,118173.0,1.63,0.0,48.0,1,33.7257343,-116.3498865
2676,6065045125,California,Riverside County,1,3017,1483,1,0.0,5.1,132292.0,2.41,3.15,195.0,1,33.6569608,-116.3457042
2677,6065045216,California,Riverside County,1,1804,875,1,0.0,14.5,81000.0,1.15,0.99,133.0,1,33.7486002,-116.2433518
2678,6065045233,California,Riverside County,1,4244,1630,1,0.0,9.3,75921.0,2.49,3.9,301.0,1,33.749192,-116.289198
2679,6065045304,California,Riverside County,1,8675,2460,1,0.0,8.7,91563.0,1.13,2.49,560.0,1,33.7444899,-116.2164629
2680,6065045608,California,Riverside County,1,2878,1445,1,0.0,3.8,177596.0,2.6,1.66,159.0,1,33.6381933,-116.2526918
2681,6065045703,California,Riverside County,1,5708,1226,1,0.0,20.9,45431.0,2.38,12.57,641.0,1,33.6628977,-116.1700827
2682,6065045705,California,Riverside County,1,7522,1725,1,0.0,32.7,33500.0,1.99,16.1,612.0,1,33.6669317,-116.1910765
2683,6065045706,California,Riverside County,1,4821,1031,1,0.0,32.6,34964.0,4.16,14.43,1115.0,1,33.6774083,-116.165725
2684,6065046103,California,Riverside County,1,3030,989,1,0.0,9.0,86638.0,5.45,4.32,381.0,1,33.6249027,-114.5972328
2685,6065046402,California,Riverside County,1,4684,1534,1,0.0,23.2,44495.0,0.93,18.88,1176.0,1,33.6478677,-117.358069
2686,6065046403,California,Riverside County,1,7156,2132,1,0.0,17.4,62355.0,5.02,15.32,2115.0,1,33.6272595,-117.30778
2687,6065046404,California,Riverside County,1,5590,1701,1,0.0,17.8,67024.0,0.84,8.81,362.0,1,33.6510929,-117.2771726
2688,6065046405,California,Riverside County,1,3974,1206,1,0.0,12.8,72422.0,6.45,6.67,1046.0,1,33.6205579,-117.2726286
2689,6065046800,California,Riverside County,1,6365,1468,1,0.0,23.9,62244.0,4.36,15.7,496.0,1,33.9283078,-117.2132757
2690,6065047201,California,Riverside County,1,1958,1056,1,0.0,28.9,29265.0,2.25,7.52,256.0,1,33.9177524,-116.431917
2691,6065047900,California,Riverside County,1,11611,3200,1,0.0,4.3,120276.0,0.93,3.39,2878.0,1,33.8282363,-117.5567013
2692,6065048100,California,Riverside County,1,6404,1871,1,0.0,3.9,119167.0,0.63,1.23,551.0,1,33.81566,-117.5884128
2693,6065048200,California,Riverside County,1,4301,1194,1,0.0,5.4,100408.0,0.88,2.64,404.0,1,33.8889347,-117.5407373
2694,6065048300,California,Riverside County,1,6649,1704,1,0.0,11.4,79425.0,0.29,4.07,663.0,1,33.878436,-117.2114532
2695,6065048800,California,Riverside County,1,4512,1080,1,0.0,22.0,66588.0,2.02,18.22,655.0,1,33.870776,-117.222383
2696,6065049000,California,Riverside County,1,8249,2125,1,0.0,4.4,91136.0,0.55,8.08,920.0,1,33.8800511,-117.1908956
2697,6065049100,California,Riverside County,1,5264,2261,1,0.0,10.0,82333.0,5.31,1.2,194.0,1,33.6927812,-116.231707
2698,6065049700,California,Riverside County,1,9511,2713,1,0.0,4.8,134239.0,1.51,0.35,967.0,1,33.5246081,-117.2443765
2699,6065050300,California,Riverside County,1,11161,2937,1,0.0,8.3,99101.0,3.08,4.29,2548.0,1,33.5863863,-117.1520055
2700,6065050400,California,Riverside County,1,10378,3145,1,0.0,7.5,88007.0,2.76,4.41,337.0,1,33.5863126,-117.187955
2701,6065050500,California,Riverside County,1,13261,3812,1,0.0,7.4,91570.0,0.98,8.46,1855.0,1,33.5490166,-117.1625546
2702,6065050600,California,Riverside County,1,6850,2123,1,0.0,6.9,107891.0,3.11,2.55,294.0,1,33.5730829,-117.2284737
2703,6065050700,California,Riverside County,1,9969,2826,1,0.0,11.6,95286.0,1.98,6.17,1719.0,1,33.6184112,-117.152033
2704,6065050900,California,Riverside County,1,4340,1766,1,0.0,8.2,75607.0,2.32,3.71,682.0,1,33.9384446,-117.3011639
2705,6065051300,California,Riverside County,1,8371,2790,1,0.0,10.1,52171.0,5.74,10.4,234.0,1,33.8238592,-116.9542225
2706,6065051400,California,Riverside County,1,6956,4105,1,0.0,8.0,84408.0,2.41,0.6,8.0,1,33.7787664,-116.2955164
2707,6065940100,California,Riverside County,0,166,106,1,4.96,15.1,59750.0,3.28,5.05,8.0,1,34.0001828,-114.4753345
2708,6065940500,California,Riverside County,1,2208,1256,1,0.0,5.7,128869.0,2.7,1.03,117.0,1,33.7649103,-116.5735745
2709,6065940600,California,Riverside County,1,3026,1574,1,0.0,4.8,122708.0,2.03,1.35,209.0,1,33.825793,-116.4318477
2710,6065940800,California,Riverside County,1,2613,1619,1,0.0,9.9,81500.0,4.66,2.6,43.0,1,33.7941045,-116.5369045
2711,6065941300,California,Riverside County,1,3300,1735,1,0.0,14.3,67727.0,3.35,4.02,194.0,1,33.8522106,-116.5368326
2712,6065941500,California,Riverside County,1,4291,1371,1,0.0,10.5,71417.0,1.63,8.0,567.0,1,33.7741421,-116.880664
2713,6065980004,California,Riverside County,1,9,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1,33.9361587,-117.3162137
2714,6065981000,California,Riverside County,0,7634,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,33.5603344,-114.9176889
2715,6067004004,California,Sacramento County,1,6086,2608,1,0.0,5.3,101702.0,2.98,3.03,154.0,1,38.5037812,-121.5503432
2716,6067004012,California,Sacramento County,1,3267,1346,1,0.0,9.1,139167.0,0.0,2.5,320.0,1,38.4760817,-121.5227613
2717,6067004201,California,Sacramento County,1,5290,1591,1,0.0,18.1,56060.0,7.83,14.61,242.0,1,38.4887495,-121.4990252
2718,6067004202,California,Sacramento County,1,5538,1546,1,0.0,25.4,61103.0,5.54,12.64,219.0,1,38.4884205,-121.4862812
2719,6067004300,California,Sacramento County,1,9553,2299,1,0.0,23.5,46635.0,2.96,21.61,2658.0,1,38.4761513,-121.4873526
2720,6067004802,California,Sacramento County,1,4485,1333,1,0.0,28.7,49602.0,9.14,23.84,277.0,1,38.4995505,-121.4190446
